names,imag+zpve,u298,h298,g298,gap,dipX,dipY,dipZ,dipTotal,core,Tetrahedral_count,Unconnected_triangles_count,Triangles_with_1_shared_vertex_count,Triangles_with_2_shared_vertices_count
AuTM-2865.xyz.1323001.hpc-mn1.out , 6.72       9.86       0.705418461550 ,-130.4334818,-129.6779777,-129.8085071,1.625414164,-1.1489,2.3239,-3.0291,10.134,1,0,0,0,0
AuTM-2866.xyz.1323002.hpc-mn1.out , 17.82      22.93      0.410601513785 ,-80.65622934,-80.21316098,-80.30428123,2.853836806,-2.5211,1.8224,-0.0454,7.908,1,0,0,0,0
AuTM-2867.xyz.1323003.hpc-mn1.out , -2.09      4.01       0.379792673872 ,-81.22042025,-80.80944374,-80.90401879,1.666364697,2.8907,-0.1448,2.3123,9.416,1,0,0,0,0
AuTM-2868.xyz.1323004.hpc-mn1.out , -13.16     -12.37     0.228270029076 ,-42.83804595,-42.59241174,-42.65568777,2.911852337,7.7932,9.1921,-0.0006,30.631,1,0,0,0,0
AuTM-2869.xyz.1323005.hpc-mn1.out , -2.64      14.13      0.320775485455 ,-65.56653814,-65.21975059,-65.30207221,2.647126666,3.6965,2.4428,3.3487,14.117,1,0,0,0,0
AuTM-2870.xyz.1323006.hpc-mn1.out , 26.40      29.49      0.634798718290 ,-95.11716842,-94.45061638,-94.5407219,3.011691546,15.924,12.6549,16.4759,66.533,1,0,0,0,0
AuTM-2871.xyz.1323007.hpc-mn1.out , 33.42      50.59      0.279581537660 ,-44.47832162,-44.17872172,-44.24503755,2.994882607,3.0931,-0.1613,3.8931,12.645,1,0,0,0,0
AuTM-2872.xyz.1323008.hpc-mn1.out , -3.80      8.28       0.580189724723 ,-93.17803447,-92.56383283,-92.66224308,2.581053102,3.106,-1.9588,3.2304,12.431,1,0,0,0,0
AuTM-2873.xyz.1323009.hpc-mn1.out , 3.41       4.21       0.245431625944 ,-86.24292583,-85.97077344,-86.05412682,1.34040531,0.7622,-0.176,5.154,13.25,1,0,0,0,0
AuTM-2874.xyz.1323010.hpc-mn1.out , 9.91       14.22      0.637104102863 ,-104.5457129,-103.862223,-103.9854207,2.999807174,3.8772,-2.1654,0.4109,11.336,1,0,0,0,0
AuTM-2875.xyz.1323011.hpc-mn1.out , -14.37     9.18       0.187933882750 ,-43.15885125,-42.95135271,-43.02029225,1.877465422,-1.0525,-3.6062,2.0945,10.932,1,0,0,0,0
AuTM-2876.xyz.1323012.hpc-mn1.out , 16.28      22.39      0.448869747848 ,-76.4032654,-75.92386574,-76.01323307,1.864254424,0.2777,-3.7703,2.3007,11.249,1,0,0,0,0
AuTM-2877.xyz.1323013.hpc-mn1.out , 8.28       16.78      0.359521350132 ,-73.12265913,-72.73486139,-72.82007544,2.235712149,4.0695,-2.8956,23.4012,60.819,1,0,0,0,0
AuTM-2878.xyz.1323014.hpc-mn1.out , -4.40      9.56       0.379960307370 ,-86.62276219,-86.21141205,-86.30500359,2.225778694,0.2659,-0.2442,2.1798,5.616,1,0,0,0,0
AuTM-2879.xyz.1323015.hpc-mn1.out , 8.67       14.61      0.709303750275 ,-97.69993131,-96.95508592,-97.05430311,3.218673114,-0.3571,-2.68,3.5358,11.313,1,0,0,0,0
AuTM-2880.xyz.1323016.hpc-mn1.out , -4.50      6.08       0.364976486622 ,-76.48111345,-76.08650682,-76.17688185,2.493347495,2.3418,1.1908,2.7305,9.631,1,0,0,0,0
AuTM-2881.xyz.1323017.hpc-mn1.out , 18.51      19.28      0.536240238039 ,-86.49709396,-85.92345686,-86.02534767,1.945448669,-0.8338,17.5338,8.5321,49.608,1,0,0,0,0
AuTM-2882.xyz.1323018.hpc-mn1.out , 24.76      33.00      0.147901976967 ,-38.47254702,-38.30728328,-38.37229679,1.767686516,-0.3328,0.5581,3.4564,8.939,1,0,0,0,0
AuTM-2883.xyz.1323019.hpc-mn1.out , 44.02      48.46      0.148493790116 ,-47.82299233,-47.65843256,-47.71785099,2.470060296,3.2408,-2.3199,-2.5055,11.966,1,0,0,0,0
AuTM-2884.xyz.1323020.hpc-mn1.out , -3.67      -3.46      0.623140452668 ,-118.3923416,-117.7267702,-117.842203,1.237817133,1.7772,17.0718,13.8448,56.05,1,0,0,0,0
AuTM-2885.xyz.1323021.hpc-mn1.out , -4.30      7.02       0.395615752827 ,-73.49217631,-73.06823448,-73.15481508,3.726147659,5.8795,-0.3892,8.9536,27.244,1,0,0,0,0
AuTM-2886.xyz.1323022.hpc-mn1.out , -5.86      6.00       0.881434237866 ,-119.5122702,-118.5764836,-118.7142327,2.709676686,-3.1102,-1.7617,0.3622,9.132,1,0,0,0,0
AuTM-2887.xyz.1323023.hpc-mn1.out , 11.95      16.28      0.605891503580 ,-104.3522686,-103.7024571,-103.818884,2.351549524,-0.1812,-1.7874,3.6331,10.302,1,0,0,0,0
AuTM-2888.xyz.1323024.hpc-mn1.out , 1.48       7.80       0.396377748244 ,-80.50951928,-80.08312185,-80.17357931,3.556507226,-4.4996,9.2003,26.135,71.347,1,0,0,0,0
AuTM-2889.xyz.1323025.hpc-mn1.out , 4.47       9.91       0.302155492231 ,-57.59396095,-57.266773,-57.34590975,2.556716067,23.1812,2.7512,6.6294,61.681,1,0,0,0,0
AuTM-2890.xyz.1323026.hpc-mn1.out , -6.50      7.14       0.707989881464 ,-138.5464417,-137.7933142,-137.911767,1.752737368,1.4182,-2.4158,4.5039,13.481,1,0,0,0,0
AuTM-2891.xyz.1323027.hpc-mn1.out , -3.25      14.29      0.303976166166 ,-54.42928306,-54.10308981,-54.17553202,3.002103251,-0.1981,5.3827,-0.0611,13.692,1,0,0,0,0
AuTM-2892.xyz.1323028.hpc-mn1.out , 7.51       14.37      0.917881594165 ,-167.4264035,-166.4474069,-166.5978956,1.162974614,-4.5388,-0.0007,-0.0008,11.536,1,0,0,0,0
AuTM-2893.xyz.1323029.hpc-mn1.out , 14.55      17.76      0.709697605088 ,-109.7707437,-109.015095,-109.1323457,2.52055406,2.153,-1.4025,4.3958,12.942,1,0,0,0,0
AuTM-2894.xyz.1323030.hpc-mn1.out , -16.01     6.04       0.336144772247 ,-65.56405939,-65.20217207,-65.28373902,2.807822088,4.3232,-1.1149,-0.8246,11.54,1,0,0,0,0
AuTM-2895.xyz.1323031.hpc-mn1.out , -6.46      -5.37      0.360733077721 ,-77.95111173,-77.56208409,-77.64813867,1.841894393,-1.693,1.4416,-2.1685,7.894,1,0,0,0,0
AuTM-2896.xyz.1323032.hpc-mn1.out , 16.09      20.68      0.217161661929 ,-66.52177158,-66.28148337,-66.35744114,2.464348008,2.6584,2.2638,0.6237,9.015,1,0,0,0,0
AuTM-2897.xyz.1323033.hpc-mn1.out , 12.91      14.63      0.587569749235 ,-146.1581265,-145.5210033,-145.6502011,2.76248375,-3.1818,-4.1781,0.349,13.378,1,0,0,0,0
AuTM-2898.xyz.1323034.hpc-mn1.out , 8.73       19.01      0.768744365663 ,-117.3683021,-116.5516072,-116.6767835,3.134472131,9.3155,0.8684,5.9286,28.153,1,0,0,0,0
AuTM-2899.xyz.1323035.hpc-mn1.out , -1.79      3.05       0.683264901976 ,-109.5953134,-108.8672611,-108.9878233,2.188364847,0.0907,3.2992,1.6604,9.391,1,0,0,0,0
AuTM-2900.xyz.1323036.hpc-mn1.out , 6.75       12.76      0.326078084022 ,-81.83122373,-81.474158,-81.56741346,2.052737715,-2.8812,1.4552,-2.5838,10.509,1,0,0,0,0
AuTM-2901.xyz.1323037.hpc-mn1.out , 8.38       14.69      0.466471613363 ,-84.58211601,-84.08156182,-84.18116321,2.427883688,-1.797,3.5894,-2.5919,12.145,1,0,0,0,0
AuTM-2902.xyz.1323038.hpc-mn1.out , 13.28      29.56      0.174728131200 ,-52.62252076,-52.42792073,-52.49588825,1.062649345,-1.1817,-2.3732,4.0536,12.311,1,0,0,0,0
AuTM-2903.xyz.1323039.hpc-mn1.out , -6.64      12.57      0.628995677505 ,-99.59881861,-98.93088349,-99.03857599,2.996053934,-1.9631,-1.1493,4.2795,12.319,1,0,0,0,0
AuTM-2904.xyz.1323040.hpc-mn1.out , 4.37       11.74      0.380197947557 ,-75.82551517,-75.41550462,-75.50547017,2.070145781,3.8296,-1.4617,-0.4183,10.473,1,0,0,0,0
AuTM-2905.xyz.1323041.hpc-mn1.out , 18.33      31.46      0.300996255605 ,-60.15713487,-59.83317672,-59.90687839,2.827047273,0.045,2.1395,-1.679,6.914,1,0,0,0,0
AuTM-2906.xyz.1323042.hpc-mn1.out , 7.78       19.34      0.577193768509 ,-103.1776742,-102.5624611,-102.6654213,1.857270537,1.994,0.7742,-0.3691,5.517,1,0,0,0,0
AuTM-2907.xyz.1323043.hpc-mn1.out , -9.60      13.22      0.361118243097 ,-80.39976377,-80.00795363,-80.10038743,2.328821691,-1.3792,-2.0834,-1.9053,7.987,1,0,0,0,0
AuTM-2908.xyz.1323044.hpc-mn1.out , -10.14     12.34      0.363231731639 ,-78.10616446,-77.71337755,-77.80311294,2.904169387,1.6272,1.9431,2.0184,8.235,1,0,0,0,0
AuTM-2909.xyz.1323045.hpc-mn1.out , 25.23      44.59      0.282773750132 ,-51.83895732,-51.53564127,-51.60396842,2.348239454,3.582,1.8009,-1.5578,10.933,1,0,0,0,0
AuTM-2910.xyz.1323046.hpc-mn1.out , 15.45      23.27      0.246175838950 ,-73.16330073,-72.8882808,-72.97609162,1.455056493,-5.088,7.0338,-42.1968,109.5,1,0,0,0,0
AuTM-2911.xyz.1323047.hpc-mn1.out , 3.72       6.46       2.418431556908 ,-366.0516628,-363.4876771,-363.8005979,3.362478341,-3.6539,-3.5748,-11.4096,31.778,1,0,0,0,0
AuTM-2912.xyz.1323048.hpc-mn1.out , 23.31      39.51      0.171367200418 ,-39.0114629,-38.82559358,-38.88217647,1.825381461,-2.7192,-3.2945,1.7602,11.744,1,0,0,0,0
AuTM-2913.xyz.1323049.hpc-mn1.out , -7.53      27.34      0.091603000043 ,-21.48456793,-21.38139361,-21.42857833,2.798646769,0.0001,18.5376,9.2688,52.679,1,0,0,0,0
AuTM-2914.xyz.1323050.hpc-mn1.out , 4.63       9.71       0.701805014644 ,-124.8942281,-124.1461434,-124.2684061,2.168152635,1.6312,-3.1906,3.1236,12.083,1,0,0,0,0
AuTM-2915.xyz.1323051.hpc-mn1.out , 20.13      50.28      0.096632598060 ,-45.48612434,-45.37256153,-45.43425377,2.068647655,-13.2031,-1.5504,-2.1679,34.236,1,0,0,0,0
AuTM-2916.xyz.1323052.hpc-mn1.out , 10.85      11.51      0.391316800975 ,-81.36609739,-80.94589655,-81.03284186,2.93614721,-3.3747,0.8915,-2.056,10.297,1,0,0,0,0
AuTM-2917.xyz.1323053.hpc-mn1.out , -11.63     9.06       0.373773390386 ,-71.15805437,-70.75280121,-70.8465075,2.498004789,3.2662,-1.8172,-1.2708,10.034,1,0,0,0,0
AuTM-2918.xyz.1323054.hpc-mn1.out , -10.12     33.98      0.114861510715 ,-27.81395111,-27.68778452,-27.73756748,1.064043611,3.7421,1.9612,-4.8499,16.349,1,0,0,0,0
AuTM-2919.xyz.1323055.hpc-mn1.out , 5.56       18.85      0.281298278348 ,-62.31682904,-62.0114298,-62.08910069,2.972159081,0.3928,2.1601,-0.7143,5.868,1,0,0,0,0
AuTM-2920.xyz.1323056.hpc-mn1.out , 29.19      31.70      0.315978354568 ,-71.14641564,-70.80722081,-70.88037032,1.075919098,2.2485,-2.6933,-3.5073,12.609,1,0,0,0,0
AuTM-2921.xyz.1323057.hpc-mn1.out , 22.81      39.47      0.109419683765 ,-49.45457583,-49.32620342,-49.3936881,2.017028033,-4.4181,-2.2785,-9.229,26.644,1,0,0,0,0
AuTM-2922.xyz.1323058.hpc-mn1.out , 24.65      26.97      0.585017177875 ,-82.8358898,-82.22260275,-82.30653216,4.595276091,-0.4935,-0.3614,-4.1434,10.646,1,0,0,0,0
AuTM-2923.xyz.1323059.hpc-mn1.out , 7.75       8.95       0.562841615710 ,-108.9515728,-108.3477524,-108.4589337,2.386883798,14.5269,19.0769,6.5068,63.151,1,0,0,0,0
AuTM-2924.xyz.1323060.hpc-mn1.out , 6.85       9.18       0.387456212239 ,-76.76275582,-76.34726587,-76.4332015,2.040599817,-0.3706,0.9146,-4.2688,11.136,1,0,0,0,0
AuTM-2925.xyz.1323061.hpc-mn1.out , 20.38      38.26      0.197373132901 ,-51.19524811,-50.97932893,-51.04434391,1.904752853,-0.7459,4.2303,0.5393,11.004,1,0,0,0,0
AuTM-2926.xyz.1323062.hpc-mn1.out , 15.09      18.15      0.446236191491 ,-72.53977079,-72.05469896,-72.16237888,3.296179697,7.1426,4.6763,8.0233,29.778,1,0,0,0,0
AuTM-2927.xyz.1323063.hpc-mn1.out , 9.93       13.21      0.854625846948 ,-184.096871,-183.1762551,-183.3377803,2.536426922,3.3381,-0.4958,1.2868,9.18,1,0,0,0,0
AuTM-2928.xyz.1323064.hpc-mn1.out , 18.57      23.34      0.260559320316 ,-57.04135449,-56.75896049,-56.83143164,2.21193845,1.2684,-2.313,-2.5512,9.328,1,0,0,0,0
AuTM-2929.xyz.1323065.hpc-mn1.out , 14.70      20.27      0.526674827722 ,-82.58451545,-82.02308473,-82.12028725,2.207620083,5.8713,11.1285,5.2364,34.64,1,0,0,0,0
AuTM-2930.xyz.1323066.hpc-mn1.out , 13.35      20.68      0.438297178316 ,-95.62126637,-95.14930602,-95.24501999,2.639293196,-0.4603,2.5955,-2.1356,8.623,1,0,0,0,0
AuTM-2931.xyz.1323067.hpc-mn1.out , 14.52      15.89      0.601339976145 ,-105.487417,-104.8466028,-104.9525505,1.953896096,3.8641,26.3876,23.6988,90.683,1,0,0,0,0
AuTM-2932.xyz.1323068.hpc-mn1.out , 16.03      20.77      0.551431801660 ,-85.9096549,-85.32202244,-85.4220782,3.86794321,-8.8947,21.5812,3.3133,59.925,1,0,0,0,0
AuTM-2933.xyz.1323069.hpc-mn1.out , -3.07      2.29       0.303498643667 ,-51.18442029,-50.85864323,-50.93467217,2.195926615,-2.2183,0.7575,-2.7169,9.121,1,0,0,0,0
AuTM-2934.xyz.1323070.hpc-mn1.out , 7.18       8.54       0.682476356821 ,-124.9925525,-124.2643478,-124.3848236,1.929438939,-3.6704,-0.4303,-0.937,9.69,1,0,0,0,0
AuTM-2935.xyz.1323071.hpc-mn1.out , 20.22      20.79      0.562047138108 ,-98.36492351,-97.76405746,-97.86951261,3.062683123,-3.1555,0.415,-2.4602,10.225,1,0,0,0,0
AuTM-2936.xyz.1323072.hpc-mn1.out , 47.97      59.86      0.168730259356 ,-48.118159,-47.93355618,-47.99150944,2.197110405,13.8283,3.9842,7.797,41.602,1,0,0,0,0
AuTM-2937.xyz.1323073.hpc-mn1.out , 11.81      14.50      0.816214897766 ,-144.1191263,-143.2490457,-143.384925,2.820211139,-0.0056,4.089,-0.0026,10.393,1,0,0,0,0
AuTM-2938.xyz.1323074.hpc-mn1.out , 9.45       10.21      0.395108842307 ,-80.32125574,-79.89495769,-79.98752555,1.475696988,0.5927,-1.3477,1.261,4.927,1,0,0,0,0
AuTM-2939.xyz.1323075.hpc-mn1.out , 10.45      13.13      0.388940338781 ,-71.68290872,-71.26359693,-71.35510198,1.965064203,2.8825,1.6404,0.5325,8.538,1,0,0,0,0
AuTM-2940.xyz.1323076.hpc-mn1.out , -24.29     20.93      0.409833150445 ,-67.74702776,-67.30957186,-67.39190661,2.978889975,-3.524,0.0012,1.9332,10.216,1,0,0,0,0
AuTM-2941.xyz.1323077.hpc-mn1.out , 17.96      26.07      0.397841701551 ,-66.66328283,-66.23826153,-66.32128445,2.248392934,1.1326,-3.9636,-0.3777,10.522,1,0,0,0,0
AuTM-2942.xyz.1323078.hpc-mn1.out , 11.34      11.43      0.730003594094 ,-127.3124436,-126.5348198,-126.6587324,1.293838527,-1.5365,0.4048,-4.2805,11.605,1,0,0,0,0
AuTM-2943.xyz.1323079.hpc-mn1.out , 13.25      15.72      0.622997753540 ,-119.160756,-118.4982153,-118.6047733,3.542796022,0.403,-3.6076,0.1772,9.238,1,0,0,0,0
AuTM-2944.xyz.1323080.hpc-mn1.out , 13.69      21.55      0.336980461187 ,-68.48639725,-68.12245117,-68.20257318,1.753531046,-3.07,2.9349,-2.6203,12.684,1,0,0,0,0
AuTM-2945.xyz.1323081.hpc-mn1.out , 16.17      21.87      0.518007126304 ,-97.22602381,-96.67192563,-96.7712617,2.205394848,-1.7347,-0.4323,0.3173,4.615,1,0,0,0,0
AuTM-2946.xyz.1323082.hpc-mn1.out , 5.79       11.45      0.368150746314 ,-83.31794376,-82.91921131,-83.01071865,2.022472731,-1.0058,-1.4234,-1.8987,6.551,1,0,0,0,0
AuTM-2947.xyz.1323083.hpc-mn1.out , -108.81    -107.75    0.225909897531 ,-37.61924802,-37.37658358,-37.43681006,2.980083687,19.3357,3.1635,9.6451,55.507,1,0,0,0,0
AuTM-2948.xyz.1323084.hpc-mn1.out , 11.02      26.25      0.319832861820 ,-61.82487321,-61.48169286,-61.55663087,2.895928752,2.5989,3.0905,-3.1599,13.033,1,0,0,0,0
AuTM-2949.xyz.1323085.hpc-mn1.out , 17.86      26.57      0.504240867399 ,-88.80536515,-88.26745943,-88.36182605,1.773362054,0.3175,-2.0041,-0.3904,5.252,1,0,0,0,0
AuTM-2950.xyz.1323086.hpc-mn1.out , 10.19      11.94      0.464017247964 ,-152.3730806,-151.8625931,-151.9836808,1.774954127,6.7789,11.141,4.0428,34.704,1,0,0,0,0
AuTM-2951.xyz.1323087.hpc-mn1.out , 8.08       14.96      0.586635734008 ,-122.1696021,-121.5386485,-121.6565711,3.176798502,1.0853,-5.0435,-0.3442,13.142,1,0,0,0,0
AuTM-2952.xyz.1323088.hpc-mn1.out , 3.05       11.74      0.388716274584 ,-88.32862359,-87.90762226,-88.00274994,0.74609629,-19.4122,-20.8342,-3.9331,73.067,1,0,0,0,0
AuTM-2953.xyz.1323089.hpc-mn1.out , 22.58      29.59      0.209279914463 ,-56.00235166,-55.77132104,-55.84427742,1.954256406,-0.6433,4.0104,1.4374,10.951,1,0,0,0,0
AuTM-2954.xyz.1323090.hpc-mn1.out , 6.66       14.67      0.496397683741 ,-91.14069671,-90.60722055,-90.71052137,2.216985924,4.1942,0.3311,-2.9942,13.125,1,0,0,0,0
AuTM-2955.xyz.1323091.hpc-mn1.out , 12.99      19.88      0.435103094024 ,-124.154623,-123.6760702,-123.7907668,3.224835309,3.1356,2.2956,2.268,11.437,1,0,0,0,0
AuTM-2956.xyz.1323092.hpc-mn1.out , 26.03      34.79      0.188401140787 ,-46.3765179,-46.16908986,-46.23563752,0.795356644,15.0392,-6.4804,8.7414,47.182,1,0,0,0,0
AuTM-2957.xyz.1323093.hpc-mn1.out , 23.07      34.89      0.123577628397 ,-43.25041538,-43.11124296,-43.17029709,1.836618843,0.3191,-0.8337,3.4896,9.155,1,0,0,0,0
AuTM-2958.xyz.1323094.hpc-mn1.out , 4.09       8.24       1.004652313451 ,-196.604511,-195.5351948,-195.6914141,2.122516358,-1.5841,-2.6754,-1.8986,9.26,1,0,0,0,0
AuTM-2959.xyz.1323095.hpc-mn1.out , -2.63      2.61       0.990198469140 ,-128.0938463,-127.0544329,-127.1833996,3.821685158,13.0808,9.4752,10.1154,48.441,1,0,0,0,0
AuTM-2960.xyz.1323096.hpc-mn1.out , 1.87       3.26       0.466715800428 ,-119.1466558,-118.6403129,-118.7533325,2.011316574,0.293,4.4006,2.2749,12.613,1,0,0,0,0
AuTM-2961.xyz.1323097.hpc-mn1.out , -5.71      30.62      0.385094753348 ,-58.72005831,-58.30801855,-58.39052785,3.521415649,18.3481,9.0174,37.341,108.205,1,0,0,0,0
AuTM-2962.xyz.1323098.hpc-mn1.out , -4.33      10.02      0.315616742259 ,-74.99390381,-74.64992919,-74.73681947,1.827118327,1.2211,1.3805,-0.194,4.71,1,0,0,0,0
AuTM-2963.xyz.1323099.hpc-mn1.out , 3.31       8.92       0.295374847007 ,-87.84449591,-87.51941647,-87.60993086,3.43670525,2.3798,1.8608,-1.5458,8.625,1,0,0,0,0
AuTM-2964.xyz.1323100.hpc-mn1.out , 11.12      18.19      0.273364982963 ,-71.58765568,-71.29023818,-71.36777451,0.901335347,3.9963,-3.7118,2.2013,14.95,1,0,0,0,0
AuTM-2965.xyz.1323101.hpc-mn1.out , 10.30      18.26      0.424316505133 ,-79.10997641,-78.6550769,-78.74580283,1.403819854,-2.0305,-0.0832,-1.9649,7.185,1,0,0,0,0
AuTM-2966.xyz.1323102.hpc-mn1.out , 2.52       9.85       0.537471381020 ,-94.7766269,-94.20016406,-94.30992121,1.139372104,-0.8375,3.8301,-1.1932,10.416,1,0,0,0,0
AuTM-2967.xyz.1323103.hpc-mn1.out , 8.40       10.32      0.270220097750 ,-97.017377,-96.71803599,-96.80533783,2.707106671,2.6795,-3.2327,0.0783,10.674,1,0,0,0,0
AuTM-2968.xyz.1323104.hpc-mn1.out , -12.01     6.05       0.434364221763 ,-88.728097,-88.25940058,-88.3592504,1.918768546,1.935,-2.9865,1.8925,10.244,1,0,0,0,0
AuTM-2969.xyz.1323105.hpc-mn1.out , -7.92      -0.49      0.559663486187 ,-103.0448329,-102.443189,-102.559108,1.665482847,-0.7193,-1.6635,-2.3059,7.455,1,0,0,0,0
AuTM-2970.xyz.1323106.hpc-mn1.out , -7.71      23.21      0.145808363942 ,-39.70875347,-39.54786552,-39.60576041,2.80989467,-1.1964,-3.774,2.477,11.87,1,0,0,0,0
AuTM-2971.xyz.1323107.hpc-mn1.out , 3.20       14.12      0.611608944858 ,-88.0264822,-87.38138074,-87.47800951,1.880064294,8.1161,4.4582,9.0708,32.947,1,0,0,0,0
AuTM-2972.xyz.1323108.hpc-mn1.out , -4.63      8.59       0.357990813410 ,-73.85594378,-73.46764576,-73.55928109,2.218032937,-4.195,4.4018,-1.737,16.074,1,0,0,0,0
AuTM-2973.xyz.1323109.hpc-mn1.out , -6.31      -5.03      0.346935849286 ,-139.8687977,-139.4786436,-139.5973165,3.077709873,2.6726,0.1758,-2.9485,10.125,1,0,0,0,0
AuTM-2974.xyz.1323110.hpc-mn1.out , 15.37      19.56      0.242330091229 ,-63.85080953,-63.5810258,-63.66637612,2.7858186,4.4419,-1.2955,1.9693,12.781,1,0,0,0,0
AuTM-2975.xyz.1323111.hpc-mn1.out , 10.94      15.33      0.583396459505 ,-86.91668731,-86.2997235,-86.39613945,2.473036308,-0.3475,-0.3839,-2.2384,5.84,1,0,0,0,0
AuTM-2976.xyz.1323112.hpc-mn1.out , -2.86      9.77       0.378396684732 ,-67.06659068,-66.66136,-66.74485044,1.891133754,3.1121,-1.7363,1.4022,9.734,1,0,0,0,0
AuTM-2977.xyz.1323113.hpc-mn1.out , -16.17     24.48      0.267960866016 ,-56.87114215,-56.58151145,-56.65275106,2.52564815,0.124,-1.501,1.8793,6.121,1,0,0,0,0
AuTM-2978.xyz.1323114.hpc-mn1.out , 40.92      58.68      0.125784761708 ,-41.64517046,-41.5048602,-41.56099854,1.739128247,0.2249,-4.4475,0.3714,11.358,1,0,0,0,0
AuTM-2979.xyz.1323115.hpc-mn1.out , 10.22      20.82      0.409101067003 ,-75.65986885,-75.22122988,-75.30909378,1.640514011,4.4565,-2.5084,0.5646,13.077,1,0,0,0,0
AuTM-2980.xyz.1323116.hpc-mn1.out , 4.69       5.61       0.609171464816 ,-209.9792974,-209.304033,-209.4674221,2.576171534,0.8226,0.1536,9.7783,24.945,1,0,0,0,0
AuTM-2981.xyz.1323117.hpc-mn1.out , 23.15      31.89      0.240018174855 ,-62.96339584,-62.7025682,-62.77195782,2.970847042,9.3198,14.7053,-0.5712,44.275,1,0,0,0,0
AuTM-2982.xyz.1323118.hpc-mn1.out , 20.22      23.03      0.468070607571 ,-76.82573663,-76.32909339,-76.41500006,3.46173986,-0.7261,1.4579,2.7033,8.022,1,0,0,0,0
AuTM-2983.xyz.1323119.hpc-mn1.out , 9.76       18.74      0.128900823145 ,-60.34609449,-60.19762802,-60.26554235,2.233544165,-0.7403,3.41,-2.8139,11.394,1,0,0,0,0
AuTM-2984.xyz.1323120.hpc-mn1.out , 5.52       14.26      0.520225149360 ,-88.46330974,-87.90766255,-88.00754628,1.641778441,4.2598,-0.2766,2.8495,13.045,1,0,0,0,0
AuTM-2985.xyz.1323121.hpc-mn1.out , 11.91      17.74      0.451418197665 ,-98.27069445,-97.77888754,-97.89206551,1.494502613,0.7453,0.8485,-2.5137,7.004,1,0,0,0,0
AuTM-2986.xyz.1323122.hpc-mn1.out , -6.89      6.51       0.320365615861 ,-76.5013365,-76.15195283,-76.24051007,2.390481155,-2.7131,5.4567,0.9985,15.696,1,0,0,0,0
AuTM-2987.xyz.1323123.hpc-mn1.out , 7.47       9.90       0.414292381675 ,-85.86442617,-85.41691556,-85.51434163,2.28181056,-0.3028,1.5642,-0.138,4.065,1,0,0,0,0
AuTM-2988.xyz.1323124.hpc-mn1.out , 12.61      15.99      0.312413154072 ,-69.20118707,-68.8634437,-68.94352893,1.802011226,-2.8937,2.3062,3.2026,12.439,1,0,0,0,0
AuTM-2989.xyz.1323125.hpc-mn1.out , 7.33       10.16      0.289838116269 ,-154.3920377,-154.0560657,-154.1799472,2.567011394,-0.6193,3.4008,-0.4812,8.871,1,0,0,0,0
AuTM-2990.xyz.1323126.hpc-mn1.out , -13.88     -13.71     0.818251323660 ,-149.8863236,-149.0101637,-149.1564695,3.010734939,2.0746,7.6001,9.9019,32.162,1,0,0,0,0
AuTM-2991.xyz.1323127.hpc-mn1.out , -5.00      6.24       0.491085728926 ,-107.0905548,-106.5584903,-106.6733955,2.167090807,3.8822,5.7018,3.5863,19.761,1,0,0,0,0
AuTM-2992.xyz.1323128.hpc-mn1.out , -3.14      4.89       0.446605965354 ,-83.47235345,-82.99031791,-83.08958169,1.875059599,0.707,2.4335,-3.0445,10.068,1,0,0,0,0
AuTM-2993.xyz.1323129.hpc-mn1.out , 23.08      37.82      0.168321317705 ,-48.02523777,-47.8389406,-47.90324548,2.600148731,-3.1923,-2.8752,0.2931,10.945,1,0,0,0,0
AuTM-2994.xyz.1323130.hpc-mn1.out , -2.96      9.38       0.735252941975 ,-105.7851654,-105.0131097,-105.1147461,3.194340073,-5.136,16.0219,10.6143,50.564,1,0,0,0,0
AuTM-2995.xyz.1323131.hpc-mn1.out , 17.33      21.01      0.253577383190 ,-76.55157022,-76.27024802,-76.35570574,2.49623971,12.1793,7.3043,18.6401,59.563,1,0,0,0,0
AuTM-2996.xyz.1323132.hpc-mn1.out , 2.94       6.36       0.436936830920 ,-100.8121528,-100.3383692,-100.4443316,2.201252678,0.8191,3.4708,0.3376,9.105,1,0,0,0,0
AuTM-2997.xyz.1323133.hpc-mn1.out , 13.65      20.39      0.815510353396 ,-134.1344645,-133.2662459,-133.3995444,2.895320283,63.8314,71.4135,32.5635,257.14,1,0,0,0,0
AuTM-2998.xyz.1323134.hpc-mn1.out , 24.35      31.60      0.557241998209 ,-84.29564902,-83.70462715,-83.79902181,2.220390154,0.0653,4.3443,0.9651,11.313,1,0,0,0,0
AuTM-2999.xyz.1323135.hpc-mn1.out , 12.67      13.48      0.396736794873 ,-76.73102582,-76.30674927,-76.39011261,2.239003751,5.4169,-0.2526,1.6225,14.387,1,0,0,0,0
AuTM-3000.xyz.1323136.hpc-mn1.out , 9.95       11.80      0.249258810029 ,-99.57409055,-99.29457305,-99.38519917,2.302519496,-2.7142,-2.6728,-3.0281,12.369,1,0,0,0,0
AuTM-3001.xyz.1323137.hpc-mn1.out , 0.99       13.71      0.452037737095 ,-83.51818233,-83.03481517,-83.12685568,2.093936573,0.614,-4.5283,-1.855,12.536,1,0,0,0,0
